protection,endpoint,arm,strength,missing_case,waterbodies,L1_TWh,L2_TWh,L3_TWh,L2_fraction_L1,L3_fraction_L1,environmental_candidates,L3_positive_waterbodies,cost_excluded_after_access,model,experiment,period,ice_error_case
conservative,upper,codex_primary,0.75,unadjusted,199976,17444.36587985129,3877.866722957456,1202.9658781789224,0.22229909356788347,0.06896013798749659,54403,14265,2496,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,codex_primary,0.75,restricted,199976,17444.36587985129,3754.1637213636322,1099.6150984908709,0.21520780676239953,0.0630355443164005,54403,14254,2507,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,17444.36587985129,6563.803940463396,2173.7536884829897,0.3762707103068026,0.12461064526247602,54403,14415,2346,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_ecology,0.5,restricted,199976,17444.36587985129,6563.803940463396,2110.656631960165,0.3762707103068026,0.1209936002545114,54403,14409,2352,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,17444.36587985129,4773.17912879277,1641.3959737304585,0.2736229658141899,0.0940931865930601,54403,14746,2015,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,restricted,199976,17444.36587985129,4690.710461063554,1557.8245134900194,0.26889544127720055,0.08930244436625515,54403,14746,2015,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,17444.36587985129,4773.17912879277,1979.492304451286,0.2736229658141899,0.11347459220272675,54403,14415,2346,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
conservative,upper,no_institutions,0.5,restricted,199976,17444.36587985129,4690.710461063554,1931.6036054307608,0.26889544127720055,0.11072936779328933,54403,14409,2352,UKESM1-0-LL,ssp585,2031_2050,historical_error_longer_ice
core,lower,codex_primary,0.0,unadjusted,199976,17444.36587985129,8971.476520796736,1614.454799541801,0.5142907791884272,0.09254878111714794,89719,8690,2364,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.0,restricted,199976,17444.36587985129,8971.476520796736,1614.454799541801,0.5142907791884272,0.09254878111714794,89719,8690,2364,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.25,unadjusted,199976,17444.36587985129,7725.18096292963,1269.094973415029,0.44284676302578707,0.07275099491468862,89719,8400,2654,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.25,restricted,199976,17444.36587985129,7667.092554005731,1239.3794378518128,0.4395168392369841,0.07104754889848586,89719,8393,2661,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.5,unadjusted,199976,17444.36587985129,6478.885405062526,966.1661220055934,0.3714027468631469,0.055385568536001704,89719,8196,2858,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.5,restricted,199976,17444.36587985129,6362.708587214729,916.3153342585418,0.3647428992855411,0.052527867196187995,89719,8188,2866,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.75,unadjusted,199976,17444.36587985129,5232.5898471954215,707.7131611711018,0.2999587307005067,0.04056972698494758,89719,8068,2986,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.75,restricted,199976,17444.36587985129,5058.324620423725,646.5824764692624,0.28996895933409794,0.03706540443617285,89719,8054,3000,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_ecology,0.5,unadjusted,199976,17444.36587985129,8971.476520796736,1290.7282427893433,0.5142907791884272,0.0739911242219569,89719,8196,2858,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_ecology,0.5,restricted,199976,17444.36587985129,8971.476520796736,1253.2115742285778,0.5142907791884272,0.07184047748482911,89719,8188,2866,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_maintenance,0.5,unadjusted,199976,17444.36587985129,6478.885405062526,981.1664645318164,0.3714027468631469,0.056245464655444416,89719,8690,2364,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_maintenance,0.5,restricted,199976,17444.36587985129,6362.708587214729,930.5483079053798,0.3647428992855411,0.053343773818696844,89719,8690,2364,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_institutions,0.5,unadjusted,199976,17444.36587985129,6478.885405062526,1189.657465895345,0.3714027468631469,0.06819723193661234,89719,8196,2858,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,no_institutions,0.5,restricted,199976,17444.36587985129,6362.708587214729,1159.3712466679185,0.3647428992855411,0.06646107142289553,89719,8188,2866,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.0,unadjusted,199976,17444.36587985129,10046.083862479363,3734.689382494955,0.5758927513715393,0.2140914383599705,100107,18096,2957,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.0,restricted,199976,17444.36587985129,10046.083862479363,3734.689382494955,0.5758927513715393,0.2140914383599705,100107,18096,2957,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.25,unadjusted,199976,17444.36587985129,8661.925811677478,2948.1327257367343,0.49654575416136126,0.16900200018975217,100107,17742,3311,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.25,restricted,199976,17444.36587985129,8601.561909381058,2879.937015452412,0.4930853874898423,0.16509267435045125,100107,17733,3320,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.5,unadjusted,199976,17444.36587985129,7277.767760875595,2250.023860590368,0.41719875695118336,0.12898284042466718,100107,17421,3632,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.5,restricted,199976,17444.36587985129,7157.039956282753,2134.7242032642807,0.41027802360814536,0.12237327616075425,100107,17410,3643,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.75,unadjusted,199976,17444.36587985129,5893.6097100737115,1653.3896546802239,0.33785175974100545,0.09478072554015467,100107,17196,3857,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,codex_primary,0.75,restricted,199976,17444.36587985129,5712.518003184449,1510.7954146299007,0.3274706597264484,0.08660649662106146,100107,17178,3875,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_ecology,0.5,unadjusted,199976,17444.36587985129,10046.083862479363,3004.652227819154,0.5758927513715393,0.1722419862386404,100107,17421,3632,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_ecology,0.5,restricted,199976,17444.36587985129,10046.083862479363,2915.096074460843,0.5758927513715393,0.16710817088673063,100107,17410,3643,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_maintenance,0.5,unadjusted,199976,17444.36587985129,7277.767760875595,2275.429582255472,0.41719875695118336,0.13043922593274965,100107,18096,2957,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_maintenance,0.5,restricted,199976,17444.36587985129,7157.039956282753,2158.8938768990974,0.41027802360814536,0.12375880509320648,100107,18096,2957,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_institutions,0.5,unadjusted,199976,17444.36587985129,7277.767760875595,2764.7746109438144,0.41719875695118336,0.15849097811788063,100107,17421,3632,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,upper,no_institutions,0.5,restricted,199976,17444.36587985129,7157.039956282753,2698.836053462957,0.41027802360814536,0.15471104378635997,100107,17410,3643,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,17444.36587985129,6967.647558225464,1109.6835350716112,0.3994210856511146,0.06361271843955792,79763,6791,1721,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,restricted,199976,17444.36587985129,6967.647558225464,1109.6835350716112,0.3994210856511146,0.06361271843955792,79763,6791,1721,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,17444.36587985129,5990.414760295579,876.6538620267327,0.3434011188228211,0.050254269376411746,79763,6679,1833,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,restricted,199976,17444.36587985129,5949.885079407942,856.4458451225443,0.3410777508559493,0.04909584280800726,79763,6677,1835,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,17444.36587985129,5013.181962365696,669.6691381139915,0.28738115199452763,0.038388849599140615,79763,6563,1949,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,restricted,199976,17444.36587985129,4932.122600590418,635.6146858793289,0.2827344160607839,0.03643667475545677,79763,6560,1952,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,17444.36587985129,4035.9491644358104,493.03065553705756,0.23136118516623408,0.028263031108887778,79763,6470,2042,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,restricted,199976,17444.36587985129,3914.360121772895,450.9702592485213,0.22439108126561857,0.0258519147302112,79763,6462,2050,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,17444.36587985129,6967.647558225464,896.6745223399543,0.3994210856511146,0.05140195570970208,79763,6563,1949,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,restricted,199976,17444.36587985129,6967.647558225464,871.4146179642937,0.3994210856511146,0.049953929192164036,79763,6560,1952,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,unadjusted,199976,17444.36587985129,5013.181962365696,677.6091620294117,0.28738115199452763,0.03884401225567439,79763,6791,1721,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,restricted,199976,17444.36587985129,4932.122600590418,643.0792619779288,0.2827344160607839,0.036864582318850724,79763,6791,1721,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,17444.36587985129,5013.181962365696,817.9493435796736,0.28738115199452763,0.04688902704823607,79763,6563,1949,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,restricted,199976,17444.36587985129,4932.122600590418,797.178225609315,0.2827344160607839,0.04569832065550042,79763,6560,1952,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,17444.36587985129,7870.775046005306,2679.686674731878,0.4511929582431117,0.15361330375597015,89250,14907,2210,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,restricted,199976,17444.36587985129,7870.775046005306,2679.686674731878,0.4511929582431117,0.15361330375597015,89250,14907,2210,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,17444.36587985129,6777.040470211258,2126.200875745517,0.38849451547212277,0.121884675567447,89250,14753,2364,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,restricted,199976,17444.36587985129,6734.495853754932,2077.263817462969,0.3860556411244191,0.11907935385958995,89250,14749,2368,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,17444.36587985129,5683.30589441721,1629.034089323812,0.3257960727011338,0.09338454034636993,89250,14556,2561,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,restricted,199976,17444.36587985129,5598.216661504557,1545.9315536027211,0.3209183240057265,0.08862067926403179,89250,14550,2567,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,17444.36587985129,4589.5713186231615,1204.5379962764782,0.2630976299301449,0.06905025981298361,89250,14395,2722,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,restricted,199976,17444.36587985129,4461.937469254183,1101.0189341232065,0.2557810068870339,0.063116019332919,89250,14384,2733,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,17444.36587985129,7870.775046005306,2177.364711163325,0.4511929582431117,0.12481764749489917,89250,14556,2561,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,restricted,199976,17444.36587985129,7870.775046005306,2114.045246910623,0.4511929582431117,0.1211878529418144,89250,14550,2567,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,17444.36587985129,5683.30589441721,1645.7203993195517,0.3257960727011338,0.09434108471781154,89250,14907,2210,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,restricted,199976,17444.36587985129,5598.216661504557,1561.794081760511,0.3209183240057265,0.08953000026010834,89250,14907,2210,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,17444.36587985129,5683.30589441721,1982.856984739429,0.3257960727011338,0.11366747283314446,89250,14556,2561,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,restricted,199976,17444.36587985129,5598.216661504557,1934.9682857189043,0.3209183240057265,0.11092224842370707,89250,14550,2567,UKESM1-0-LL,ssp585,2031_2050,historical_error_shorter_ice
core,lower,codex_primary,0.0,unadjusted,199976,17083.108555673585,10921.312635254748,1650.0461809456062,0.6393047611716779,0.09658934002369249,135536,9210,2134,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.0,restricted,199976,17083.108555673585,10921.312635254748,1650.0461809456062,0.6393047611716779,0.09658934002369249,135536,9210,2134,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.25,unadjusted,199976,17083.108555673585,9371.026623244248,1303.812069914847,0.548555117630039,0.07632171075104649,135536,9058,2286,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.25,restricted,199976,17083.108555673585,9310.616532961949,1273.37909275538,0.545018870694335,0.07454024474558933,135536,9049,2295,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.5,unadjusted,199976,17083.108555673585,7820.740611233748,995.4827717631103,0.4578054740884,0.05827292898823697,135536,8806,2538,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.5,restricted,199976,17083.108555673585,7699.920430669153,944.3467364225851,0.4507329802169922,0.05527956070436325,135536,8792,2552,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.75,unadjusted,199976,17083.108555673585,6270.454599223249,729.1268037414333,0.3670558305467611,0.04268115497628668,135536,8559,2785,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.75,restricted,199976,17083.108555673585,6089.224328376357,666.3931196073651,0.35644708973964956,0.03900889100104939,135536,8537,2807,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_ecology,0.5,unadjusted,199976,17083.108555673585,10921.312635254748,1330.6986613282631,0.6393047611716779,0.07789558071304979,135536,8806,2538,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_ecology,0.5,restricted,199976,17083.108555673585,10921.312635254748,1291.6895315091024,0.6393047611716779,0.07561208940981123,135536,8792,2552,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_maintenance,0.5,unadjusted,199976,17083.108555673585,7820.740611233748,1005.8287846053328,0.4578054740884,0.05887855722085664,135536,9210,2134,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_maintenance,0.5,restricted,199976,17083.108555673585,7699.920430669153,954.2951503847669,0.4507329802169922,0.055861914549962255,135536,9210,2134,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_institutions,0.5,unadjusted,199976,17083.108555673585,7820.740611233748,1221.1988888937753,0.4578054740884,0.07148575359770777,135536,8806,2538,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,no_institutions,0.5,restricted,199976,17083.108555673585,7699.920430669153,1190.5479581176096,0.4507329802169922,0.06969152916388913,135536,8792,2552,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.0,unadjusted,199976,17083.108555673585,11913.465088645897,3733.8056330627887,0.6973827421291681,0.21856710802336554,145721,18412,2667,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.0,restricted,199976,17083.108555673585,11913.465088645897,3733.8056330627887,0.6973827421291681,0.21856710802336554,145721,18412,2667,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.25,unadjusted,199976,17083.108555673585,10236.283216280723,2955.1670363758367,0.5992049504878363,0.1729876636178359,145721,18207,2872,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.25,restricted,199976,17083.108555673585,10174.33319075623,2886.641052609948,0.595578559815284,0.16897633373940285,145721,18196,2883,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.5,unadjusted,199976,17083.108555673585,8559.101343915552,2262.815681963036,0.5010271588465046,0.13245924619565314,145721,17884,3195,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.5,restricted,199976,17083.108555673585,8435.201292866564,2146.655145722172,0.49377437750139996,0.12565951558091762,145721,17867,3212,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.75,unadjusted,199976,17083.108555673585,6881.919471550377,1662.1128719967867,0.4028493672051728,0.09729569220847521,145721,17591,3488,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,codex_primary,0.75,restricted,199976,17083.108555673585,6696.0693949768975,1518.3718663768857,0.39197019518751586,0.08888147385053109,145721,17564,3515,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_ecology,0.5,unadjusted,199976,17083.108555673585,11913.465088645897,3021.9888546510792,0.6973827421291681,0.17689923615496936,145721,17884,3195,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_ecology,0.5,restricted,199976,17083.108555673585,11913.465088645897,2931.50843174392,0.6973827421291681,0.17160275146588103,145721,17867,3212,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_maintenance,0.5,unadjusted,199976,17083.108555673585,8559.101343915552,2278.563605218137,0.5010271588465046,0.13338108797894327,145721,18412,2667,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_maintenance,0.5,restricted,199976,17083.108555673585,8435.201292866564,2161.861708657154,0.49377437750139996,0.12654966756265,145721,18412,2667,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_institutions,0.5,unadjusted,199976,17083.108555673585,8559.101343915552,2776.1424450433196,0.5010271588465046,0.16250803745676115,145721,17884,3195,UKESM1-0-LL,ssp585,2081_2100,central
core,upper,no_institutions,0.5,restricted,199976,17083.108555673585,8435.201292866564,2709.8564153553602,0.49377437750139996,0.1586278285666792,145721,17867,3212,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.0,unadjusted,199976,17083.108555673585,8849.680205055638,1138.1465314064287,0.5180368769661955,0.06662408821539867,124056,7057,1730,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.0,restricted,199976,17083.108555673585,8849.680205055638,1138.1465314064287,0.5180368769661955,0.06662408821539867,124056,7057,1730,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.25,unadjusted,199976,17083.108555673585,7579.2755283393735,901.8627988286745,0.443670746669942,0.05279266334282883,124056,6967,1820,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.25,restricted,199976,17083.108555673585,7536.814769976153,881.3723127149352,0.44118520615927664,0.051593204471104104,124056,6965,1822,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.5,unadjusted,199976,17083.108555673585,6308.870851623109,693.3639694816129,0.3693046163736885,0.04058769323053533,124056,6858,1929,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.5,restricted,199976,17083.108555673585,6223.949334896669,658.6750933795706,0.36433353535235785,0.03855709815534794,124056,6854,1933,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.75,unadjusted,199976,17083.108555673585,5038.466174906846,511.326007148799,0.2949384860774351,0.029931672299710298,124056,6780,2007,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,codex_primary,0.75,restricted,199976,17083.108555673585,4911.083899817184,468.384003881292,0.287481864545439,0.02741796098495984,124056,6768,2019,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_ecology,0.5,unadjusted,199976,17083.108555673585,8849.680205055638,928.9597425708738,0.5180368769661955,0.05437884677389999,124056,6858,1929,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_ecology,0.5,restricted,199976,17083.108555673585,8849.680205055638,902.9609793000441,0.5180368769661955,0.05285694792357657,124056,6854,1933,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_maintenance,0.5,unadjusted,199976,17083.108555673585,6308.870851623109,697.6010860641038,0.3693046163736885,0.040835722830574586,124056,7057,1730,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_maintenance,0.5,restricted,199976,17083.108555673585,6223.949334896669,662.6059802624526,0.36433353535235785,0.03878720187857087,124056,7057,1730,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_institutions,0.5,unadjusted,199976,17083.108555673585,6308.870851623109,843.2970288856798,0.3693046163736885,0.04936437804263714,124056,6858,1929,UKESM1-0-LL,ssp585,2081_2100,central
conservative,lower,no_institutions,0.5,restricted,199976,17083.108555673585,6223.949334896669,822.429797085061,0.36433353535235785,0.04814286547467488,124056,6854,1933,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.0,unadjusted,199976,17083.108555673585,9674.165821124703,2674.6961309265876,0.5663000846477529,0.15656963849464484,133415,14944,2197,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.0,restricted,199976,17083.108555673585,9674.165821124703,2674.6961309265876,0.5663000846477529,0.15656963849464484,133415,14944,2197,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.25,unadjusted,199976,17083.108555673585,8297.733114272472,2125.159425579184,0.48572735384958127,0.12440121296737781,133415,14809,2332,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.25,restricted,199976,17083.108555673585,8253.885352121288,2076.4101025615114,0.48316062180498376,0.12154755651142315,133415,14805,2336,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.5,unadjusted,199976,17083.108555673585,6921.3004074202445,1638.0451904517463,0.40515462305140976,0.0958868337757957,133415,14656,2485,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.5,restricted,199976,17083.108555673585,6833.604883117872,1554.8820474241395,0.40002115896221463,0.09101868330092285,133415,14649,2492,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.75,unadjusted,199976,17083.108555673585,5544.867700568014,1211.5234527684968,0.32458189225323814,0.07091937915281406,133415,14548,2593,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,codex_primary,0.75,restricted,199976,17083.108555673585,5413.324414114455,1107.7856375841538,0.3168816961194454,0.06484684177788239,133415,14532,2609,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_ecology,0.5,unadjusted,199976,17083.108555673585,9674.165821124703,2189.394983044079,0.5663000846477529,0.12816139263582355,133415,14656,2485,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_ecology,0.5,restricted,199976,17083.108555673585,9674.165821124703,2126.0113072068084,0.5663000846477529,0.12445107986512938,133415,14649,2492,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_maintenance,0.5,unadjusted,199976,17083.108555673585,6921.3004074202445,1645.6993477412095,0.40515462305140976,0.09633488790274328,133415,14944,2197,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_maintenance,0.5,restricted,199976,17083.108555673585,6833.604883117872,1562.1134246866293,0.40002115896221463,0.09144198900309776,133415,14944,2197,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_institutions,0.5,unadjusted,199976,17083.108555673585,6921.3004074202445,1990.5246511306984,0.40515462305140976,0.11652004930154307,133415,14656,2485,UKESM1-0-LL,ssp585,2081_2100,central
conservative,upper,no_institutions,0.5,restricted,199976,17083.108555673585,6833.604883117872,1942.6565651568294,0.40002115896221463,0.11371797813177513,133415,14649,2492,UKESM1-0-LL,ssp585,2081_2100,central
core,lower,codex_primary,0.0,unadjusted,199976,17083.108555673585,10439.115240609397,1650.0461809456062,0.6110782008197444,0.09658934002369249,116514,9210,2118,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.0,restricted,199976,17083.108555673585,10439.115240609397,1650.0461809456062,0.6110782008197444,0.09658934002369249,116514,9210,2118,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.25,unadjusted,199976,17083.108555673585,8965.460853563627,1303.812069914847,0.5248143699576298,0.07632171075104649,116514,9058,2270,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.25,restricted,199976,17083.108555673585,8905.46887630279,1273.37909275538,0.5213025982525373,0.07454024474558933,116514,9049,2279,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.5,unadjusted,199976,17083.108555673585,7491.806466517859,995.4827717631103,0.4385505390955152,0.05827292898823697,116514,8806,2522,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.5,restricted,199976,17083.108555673585,7371.822511996183,944.3467364225851,0.4315269956853302,0.05527956070436325,116514,8792,2536,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.75,unadjusted,199976,17083.108555673585,6018.152079472091,729.1268037414333,0.35228670823340064,0.04268115497628668,116514,8559,2769,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.75,restricted,199976,17083.108555673585,5838.1761476895745,666.3931196073651,0.341751393118123,0.03900889100104939,116514,8537,2791,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,no_ecology,0.5,unadjusted,199976,17083.108555673585,10439.115240609397,1330.6986613282631,0.6110782008197444,0.07789558071304979,116514,8806,2522,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,no_ecology,0.5,restricted,199976,17083.108555673585,10439.115240609397,1291.6895315091024,0.6110782008197444,0.07561208940981123,116514,8792,2536,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,no_maintenance,0.5,unadjusted,199976,17083.108555673585,7491.806466517859,1005.8287846053328,0.4385505390955152,0.05887855722085664,116514,9210,2118,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
core,lower,no_maintenance,0.5,restricted,199976,17083.108555673585,7371.822511996183,954.2951503847669,0.4315269956853302,0.055861914549962255,116514,9210,2118,UKESM1-0-LL,ssp585,2081_2100,historical_error_longer_ice
